periode_data,periode_pemantauan,bulan_sampling,titik_sampel,nama_sungai,alamat,latitude,longitude,jenis_parameter,parameter,baku_mutu,hasil_pengukuran
2024,"Periode 3",8,"MPG 4",Mampang,"Jl.  Kemang Timur V",-6.261816857,106.8258936,Kimia,Pb,0.03,0.009
2024,"Periode 3",8,"MPG 4",Mampang,"Jl.  Kemang Timur V",-6.261816857,106.8258936,Kimia,Cr6,0.05,0.004
2024,"Periode 3",8,"MPG 4",Mampang,"Jl.  Kemang Timur V",-6.261816857,106.8258936,Kimia,"Minyak dan Lemak",1,0.53
2024,"Periode 3",8,"MPG 4",Mampang,"Jl.  Kemang Timur V",-6.261816857,106.8258936,Kimia,MBAS,0.2,0.39
2024,"Periode 3",8,"KRT 1",Krukut,"Jl.  Raya Pondok LABU",-6.31101,106.807974,Kimia,Cr6,0.05,0.007
2024,"Periode 3",8,"KRT 1",Krukut,"Jl.  Raya Pondok LABU",-6.31101,106.807974,Kimia,"Minyak dan Lemak",1,0.53
2024,"Periode 3",8,"KRT 1",Krukut,"Jl.  Raya Pondok LABU",-6.31101,106.807974,Kimia,MBAS,0.2,0.17
2024,"Periode 3",8,"SKR 3",Sekertaris,"Jl.  Daan Mogot II  Samping Mall Ciputra",-6.167333,106.785444,Kimia,Hg,0.002,0.0001
2024,"Periode 3",8,"KRT 1",Krukut,"Jl.  Raya Pondok LABU",-6.31101,106.807974,Biologi,"Total Coliform",5000,161000
2024,"Periode 3",8,"KRT 1",Krukut,"Jl.  Raya Pondok LABU",-6.31101,106.807974,Biologi,"Fecal Coliform",1000,13000
2024,"Periode 3",8,"KRT 1",Krukut,"Jl.  Raya Pondok LABU",-6.31101,106.807974,Fisika,Warna,50,32
2024,"Periode 3",8,"KRT 1",Krukut,"Jl.  Raya Pondok LABU",-6.31101,106.807974,Kimia,Sulfat,300,8.51
2024,"Periode 3",8,"KRT 1",Krukut,"Jl.  Raya Pondok LABU",-6.31101,106.807974,Kimia,Klorida,300,17.07
2024,"Periode 3",8,"KRT 1",Krukut,"Jl.  Raya Pondok LABU",-6.31101,106.807974,Kimia,Amoniak,0.2,0.8
2024,"Periode 3",8,"KRT 1",Krukut,"Jl.  Raya Pondok LABU",-6.31101,106.807974,Kimia,"Total N",15,5.35
2024,"Periode 3",8,"KRT 1",Krukut,"Jl.  Raya Pondok LABU",-6.31101,106.807974,Kimia,Ni,0.05,0.02
2024,"Periode 3",8,"KRT 1",Krukut,"Jl.  Raya Pondok LABU",-6.31101,106.807974,Kimia,Sianida,0.02,0.016
2024,"Periode 3",8,"KRT 2",Krukut,"Jl.  CIlandak Permai Raya",-6.297483,106.805385,Fisika,TDS,1000,146.5
2024,"Periode 3",8,"KRT 2",Krukut,"Jl.  CIlandak Permai Raya",-6.297483,106.805385,Fisika,TSS,50,10
2024,"Periode 3",8,"KRT 2",Krukut,"Jl.  CIlandak Permai Raya",-6.297483,106.805385,Kimia,pH,6.9,7.31
2024,"Periode 3",8,"KRT 2",Krukut,"Jl.  CIlandak Permai Raya",-6.297483,106.805385,Kimia,BOD,3,8.21
2024,"Periode 3",8,"KRT 2",Krukut,"Jl.  CIlandak Permai Raya",-6.297483,106.805385,Kimia,COD,25,35.3
2024,"Periode 3",8,"KRT 2",Krukut,"Jl.  CIlandak Permai Raya",-6.297483,106.805385,Kimia,DO,4,2.15
2024,"Periode 3",8,"KRT 2",Krukut,"Jl.  CIlandak Permai Raya",-6.297483,106.805385,Kimia,Nitrat,10,1.9
2024,"Periode 3",8,"KRT 2",Krukut,"Jl.  CIlandak Permai Raya",-6.297483,106.805385,Kimia,Nitrit,0.06,0.19
2024,"Periode 3",8,"KRT 2",Krukut,"Jl.  CIlandak Permai Raya",-6.297483,106.805385,Kimia,"Total P",0.2,0.19
2024,"Periode 3",8,"KRT 2",Krukut,"Jl.  CIlandak Permai Raya",-6.297483,106.805385,Kimia,F,1.5,0.27
2024,"Periode 4",10,"CKG 6",Cakung,"Jl.  Akses Marunda  dekat Aslinda Cargo Center",-6.110849,106.935885,Kimia,Hg,0.002,0.0001
2024,"Periode 3",8,"KRT 2",Krukut,"Jl.  CIlandak Permai Raya",-6.297483,106.805385,Kimia,"Klorin Bebas",0.03,0.035
2024,"Periode 4",10,"CKG 7",Cakung,"Jembatan Cilincing  Jl.  Jayapura",-6.100666,106.940614,Kimia,Hg,0.002,0.0001
2024,"Periode 3",8,"KRT 2",Krukut,"Jl.  CIlandak Permai Raya",-6.297483,106.805385,Kimia,Cd,0.01,0.004
2024,"Periode 3",8,"KRT 2",Krukut,"Jl.  CIlandak Permai Raya",-6.297483,106.805385,Kimia,Zn,0.05,0.009
2024,"Periode 3",8,"KRT 2",Krukut,"Jl.  CIlandak Permai Raya",-6.297483,106.805385,Kimia,Cu,0.02,0.01
2024,"Periode 3",8,"KRT 2",Krukut,"Jl.  CIlandak Permai Raya",-6.297483,106.805385,Kimia,Pb,0.03,0.009
2024,"Periode 4",10,"CLW1 6",Ciliwung,"Sebelum Pintu Air Manggarai",-6.212654,106.857741,Kimia,Hg,0.002,0.0001
2024,"Periode 3",8,"KRT 2",Krukut,"Jl.  CIlandak Permai Raya",-6.297483,106.805385,Kimia,"Minyak dan Lemak",1,0.53
2024,"Periode 3",8,"KRT 2",Krukut,"Jl.  CIlandak Permai Raya",-6.297483,106.805385,Kimia,MBAS,0.2,0.21
2024,"Periode 3",8,"KLT 9","Kalibaru Timur","Utan Panjang",-6.160778,106.854806,Kimia,Hg,0.002,0.0001
2024,"Periode 3",8,"KRT 2",Krukut,"Jl.  CIlandak Permai Raya",-6.297483,106.805385,Biologi,"Total Coliform",5000,161000
2024,"Periode 3",8,"KRT 2",Krukut,"Jl.  CIlandak Permai Raya",-6.297483,106.805385,Biologi,"Fecal Coliform",1000,160000
2024,"Periode 3",8,"KRT 2",Krukut,"Jl.  CIlandak Permai Raya",-6.297483,106.805385,Fisika,Warna,50,32
2024,"Periode 3",8,"KRT 2",Krukut,"Jl.  CIlandak Permai Raya",-6.297483,106.805385,Kimia,Sulfat,300,8.15
2024,"Periode 3",8,"KRT 2",Krukut,"Jl.  CIlandak Permai Raya",-6.297483,106.805385,Kimia,Klorida,300,19.6
2024,"Periode 3",8,"KRT 2",Krukut,"Jl.  CIlandak Permai Raya",-6.297483,106.805385,Kimia,Amoniak,0.2,1.88
2024,"Periode 3",8,"KRT 2",Krukut,"Jl.  CIlandak Permai Raya",-6.297483,106.805385,Kimia,"Total N",15,7.54
2024,"Periode 4",10,"ANK 1",Angke,"Jl.  Duri Kosambi  Ciledug",-6.175882,106.728695,Kimia,COD,25,94
2024,"Periode 4",10,"ANK 1",Angke,"Jl.  Duri Kosambi  Ciledug",-6.175882,106.728695,Kimia,DO,4,1.35
2024,"Periode 4",10,"ANK 1",Angke,"Jl.  Duri Kosambi  Ciledug",-6.175882,106.728695,Kimia,Nitrat,10,1
2024,"Periode 4",10,"ANK 1",Angke,"Jl.  Duri Kosambi  Ciledug",-6.175882,106.728695,Kimia,Nitrit,0.06,0.65
2024,"Periode 4",10,"ANK 1",Angke,"Jl.  Duri Kosambi  Ciledug",-6.175882,106.728695,Kimia,"Total P",0.2,1.61
2024,"Periode 4",10,"ANK 1",Angke,"Jl.  Duri Kosambi  Ciledug",-6.175882,106.728695,Kimia,F,1.5,0.11
2024,"Periode 4",10,"ANK 1",Angke,"Jl.  Duri Kosambi  Ciledug",-6.175882,106.728695,Kimia,H2S,0.002,0.038
2024,"Periode 4",10,"ANK 1",Angke,"Jl.  Duri Kosambi  Ciledug",-6.175882,106.728695,Kimia,"Klorin Bebas",0.03,0.03
2024,"Periode 4",10,"CKR 1",Cengkareng,"Sungai REL KA Kembangan",-6.162556,106.748139,Kimia,Hg,0.002,0.0001
2024,"Periode 4",10,"ANK 1",Angke,"Jl.  Duri Kosambi  Ciledug",-6.175882,106.728695,Kimia,Cd,0.01,0.004
2024,"Periode 4",10,"ANK 1",Angke,"Jl.  Duri Kosambi  Ciledug",-6.175882,106.728695,Kimia,Zn,0.05,0.009
2024,"Periode 4",10,"ANK 1",Angke,"Jl.  Duri Kosambi  Ciledug",-6.175882,106.728695,Kimia,Cu,0.02,0.009
2024,"Periode 4",10,"ANK 1",Angke,"Jl.  Duri Kosambi  Ciledug",-6.175882,106.728695,Kimia,Pb,0.03,0.009
2024,"Periode 4",10,"ANK 1",Angke,"Jl.  Duri Kosambi  Ciledug",-6.175882,106.728695,Kimia,Cr6,0.05,0.007
2024,"Periode 4",10,"ANK 1",Angke,"Jl.  Duri Kosambi  Ciledug",-6.175882,106.728695,Kimia,"Minyak dan Lemak",1,0.53
2024,"Periode 4",10,"ANK 1",Angke,"Jl.  Duri Kosambi  Ciledug",-6.175882,106.728695,Kimia,MBAS,0.2,0.16
2024,"Periode 3",8,"KML 1",Kamal,"Jl.  Raya Benda",-6.136194,106.702389,Kimia,Hg,0.002,0.0001
2024,"Periode 4",10,"ANK 1",Angke,"Jl.  Duri Kosambi  Ciledug",-6.175882,106.728695,Biologi,"Total Coliform",5000,2800000
2024,"Periode 4",10,"ANK 1",Angke,"Jl.  Duri Kosambi  Ciledug",-6.175882,106.728695,Biologi,"Fecal Coliform",1000,1400000
2024,"Periode 4",10,"ANK 1",Angke,"Jl.  Duri Kosambi  Ciledug",-6.175882,106.728695,Fisika,Warna,50,22
2024,"Periode 4",10,"ANK 1",Angke,"Jl.  Duri Kosambi  Ciledug",-6.175882,106.728695,Kimia,Sulfat,300,9.58
2024,"Periode 4",10,"ANK 1",Angke,"Jl.  Duri Kosambi  Ciledug",-6.175882,106.728695,Kimia,Klorida,300,30.57
2024,"Periode 4",10,"ANK 1",Angke,"Jl.  Duri Kosambi  Ciledug",-6.175882,106.728695,Kimia,Amoniak,0.2,1.45
2024,"Periode 4",10,"ANK 1",Angke,"Jl.  Duri Kosambi  Ciledug",-6.175882,106.728695,Kimia,"Total N",15,8.9
2024,"Periode 4",10,"ANK 1",Angke,"Jl.  Duri Kosambi  Ciledug",-6.175882,106.728695,Kimia,Ni,0.05,0.02
2024,"Periode 4",10,"ANK 1",Angke,"Jl.  Duri Kosambi  Ciledug",-6.175882,106.728695,Kimia,Sianida,0.02,0.016
2024,"Periode 4",10,"ANK 2",Angke,"Jl.  Daan Mogot  Pesing",-6.158863,106.763746,Fisika,TDS,1000,200.1
2024,"Periode 4",10,"ANK 2",Angke,"Jl.  Daan Mogot  Pesing",-6.158863,106.763746,Fisika,TSS,50,12
2024,"Periode 4",10,"ANK 2",Angke,"Jl.  Daan Mogot  Pesing",-6.158863,106.763746,Kimia,pH,6.9,6.965
2024,"Periode 4",10,"ANK 2",Angke,"Jl.  Daan Mogot  Pesing",-6.158863,106.763746,Kimia,BOD,3,8.03
2024,"Periode 4",10,"ANK 2",Angke,"Jl.  Daan Mogot  Pesing",-6.158863,106.763746,Kimia,COD,25,50
2024,"Periode 4",10,"ANK 2",Angke,"Jl.  Daan Mogot  Pesing",-6.158863,106.763746,Kimia,DO,4,1.5
2024,"Periode 4",10,"ANK 2",Angke,"Jl.  Daan Mogot  Pesing",-6.158863,106.763746,Kimia,Nitrat,10,0.8
2024,"Periode 4",10,"ANK 2",Angke,"Jl.  Daan Mogot  Pesing",-6.158863,106.763746,Kimia,Nitrit,0.06,0.63
2024,"Periode 4",10,"ANK 2",Angke,"Jl.  Daan Mogot  Pesing",-6.158863,106.763746,Kimia,"Total P",0.2,1.54
2024,"Periode 4",10,"ANK 2",Angke,"Jl.  Daan Mogot  Pesing",-6.158863,106.763746,Kimia,F,1.5,0.06
2024,"Periode 4",10,"ANK 2",Angke,"Jl.  Daan Mogot  Pesing",-6.158863,106.763746,Kimia,H2S,0.002,0.02
2024,"Periode 4",10,"ANK 2",Angke,"Jl.  Daan Mogot  Pesing",-6.158863,106.763746,Kimia,"Klorin Bebas",0.03,0.04
2024,"Periode 4",10,"CKR 2",Cengkareng,"Kapuk  Cengkareng Muara Drain",-6.112694,106.751611,Kimia,Hg,0.002,0.0001
2024,"Periode 4",10,"ANK 2",Angke,"Jl.  Daan Mogot  Pesing",-6.158863,106.763746,Kimia,Cd,0.01,0.004
2024,"Periode 4",10,"CDG 1",Cideng,"Jl.  Patra Kuningan  Tegal Parang",-6.24049,106.834734,Kimia,"Total P",0.2,2.25
2024,"Periode 4",10,"CDG 1",Cideng,"Jl.  Patra Kuningan  Tegal Parang",-6.24049,106.834734,Kimia,F,1.5,0.11
2024,"Periode 4",10,"CDG 1",Cideng,"Jl.  Patra Kuningan  Tegal Parang",-6.24049,106.834734,Kimia,H2S,0.002,0.098
2024,"Periode 4",10,"CDG 1",Cideng,"Jl.  Patra Kuningan  Tegal Parang",-6.24049,106.834734,Kimia,"Klorin Bebas n  In Situ",0.03,0
2024,"Periode 3",8,"MKV 3",Mookervart,"Jembatan Semanan",-6.156923,106.70503,Kimia,Hg,0.002,0.0001
2024,"Periode 4",10,"CDG 1",Cideng,"Jl.  Patra Kuningan  Tegal Parang",-6.24049,106.834734,Kimia,Cd,0.01,0.004
2024,"Periode 4",10,"CDG 1",Cideng,"Jl.  Patra Kuningan  Tegal Parang",-6.24049,106.834734,Kimia,Zn,0.05,0.009
2024,"Periode 4",10,"CDG 1",Cideng,"Jl.  Patra Kuningan  Tegal Parang",-6.24049,106.834734,Kimia,Cu,0.02,0.01
2024,"Periode 4",10,"CDG 1",Cideng,"Jl.  Patra Kuningan  Tegal Parang",-6.24049,106.834734,Kimia,Pb,0.03,0.009
2024,"Periode 4",10,"CDG 1",Cideng,"Jl.  Patra Kuningan  Tegal Parang",-6.24049,106.834734,Kimia,Cr6,0.05,0.095
2024,"Periode 4",10,"CDG 1",Cideng,"Jl.  Patra Kuningan  Tegal Parang",-6.24049,106.834734,Kimia,"Minyak dan Lemak",1,0.74
2024,"Periode 4",10,"CDG 1",Cideng,"Jl.  Patra Kuningan  Tegal Parang",-6.24049,106.834734,Kimia,MBAS,0.2,0.66
2024,"Periode 4",10,"CDG 1",Cideng,"Jl.  Patra Kuningan  Tegal Parang",-6.24049,106.834734,Kimia,Fenol,0.005,0.034
2024,"Periode 4",10,"CDG 1",Cideng,"Jl.  Patra Kuningan  Tegal Parang",-6.24049,106.834734,Biologi,"Total Coliform",5000,9000000
2024,"Periode 4",10,"CDG 1",Cideng,"Jl.  Patra Kuningan  Tegal Parang",-6.24049,106.834734,Biologi,"Fecal Coliform",1000,5000000
2024,"Periode 4",10,"CDG 1",Cideng,"Jl.  Patra Kuningan  Tegal Parang",-6.24049,106.834734,Fisika,Warna,50,50
2024,"Periode 4",10,"CDG 1",Cideng,"Jl.  Patra Kuningan  Tegal Parang",-6.24049,106.834734,Kimia,Sulfat,300,29
2024,"Periode 4",10,"CDG 1",Cideng,"Jl.  Patra Kuningan  Tegal Parang",-6.24049,106.834734,Kimia,Klorida,300,67.69
2024,"Periode 4",10,"CDG 1",Cideng,"Jl.  Patra Kuningan  Tegal Parang",-6.24049,106.834734,Kimia,Amoniak,0.2,34.1
2024,"Periode 4",10,"CDG 1",Cideng,"Jl.  Patra Kuningan  Tegal Parang",-6.24049,106.834734,Kimia,"Total N",15,28.83
2024,"Periode 4",10,"CDG 1",Cideng,"Jl.  Patra Kuningan  Tegal Parang",-6.24049,106.834734,Kimia,Ni,0.05,0.02
2024,"Periode 4",10,"CDG 1",Cideng,"Jl.  Patra Kuningan  Tegal Parang",-6.24049,106.834734,Kimia,Sianida,0.02,0.024
2024,"Periode 4",10,"CDG 2",Cideng,"Jl.  Patra Kuningan",-6.235607,106.836307,Fisika,TDS,1000,279.2
2024,"Periode 4",10,"CDG 2",Cideng,"Jl.  Patra Kuningan",-6.235607,106.836307,Fisika,TSS,50,32
2024,"Periode 4",10,"CDG 2",Cideng,"Jl.  Patra Kuningan",-6.235607,106.836307,Kimia,pH,6.9,7.16
2024,"Periode 4",10,"CDG 2",Cideng,"Jl.  Patra Kuningan",-6.235607,106.836307,Kimia,BOD,3,13.2
2024,"Periode 4",10,"CDG 2",Cideng,"Jl.  Patra Kuningan",-6.235607,106.836307,Kimia,COD,25,79
2024,"Periode 4",10,"CDG 2",Cideng,"Jl.  Patra Kuningan",-6.235607,106.836307,Kimia,DO,4,0.3
2024,"Periode 4",10,"CDG 2",Cideng,"Jl.  Patra Kuningan",-6.235607,106.836307,Kimia,Nitrat,10,0.6
2024,"Periode 4",10,"CDG 2",Cideng,"Jl.  Patra Kuningan",-6.235607,106.836307,Kimia,Nitrit,0.06,0.02
2024,"Periode 4",10,"CDG 2",Cideng,"Jl.  Patra Kuningan",-6.235607,106.836307,Kimia,"Total P",0.2,2.09
2024,"Periode 4",10,"CDG 2",Cideng,"Jl.  Patra Kuningan",-6.235607,106.836307,Kimia,F,1.5,0.11
2024,"Periode 4",10,"CDG 2",Cideng,"Jl.  Patra Kuningan",-6.235607,106.836307,Kimia,H2S,0.002,0.055
2024,"Periode 4",10,"CDG 2",Cideng,"Jl.  Patra Kuningan",-6.235607,106.836307,Kimia,"Klorin Bebas n  In Situ",0.03,0
2024,"Periode 3",8,"MKV 4",Mookervart,"Sumur Bor  Jembatan Pelangi",-6.153444,106.719528,Kimia,Hg,0.002,0.0001
2024,"Periode 4",10,"CDG 2",Cideng,"Jl.  Patra Kuningan",-6.235607,106.836307,Kimia,Cd,0.01,0.004
2024,"Periode 4",10,"CDG 2",Cideng,"Jl.  Patra Kuningan",-6.235607,106.836307,Kimia,Zn,0.05,0.009
2024,"Periode 4",10,"CDG 2",Cideng,"Jl.  Patra Kuningan",-6.235607,106.836307,Kimia,Cu,0.02,0.01
2024,"Periode 4",10,"CDG 2",Cideng,"Jl.  Patra Kuningan",-6.235607,106.836307,Kimia,Pb,0.03,0.009
2024,"Periode 4",10,"CDG 2",Cideng,"Jl.  Patra Kuningan",-6.235607,106.836307,Kimia,Cr6,0.05,0.057
2024,"Periode 3",8,"KML 2",Kamal,"Jl.  Prepadan  Kamal",-6.1183192,106.7111079,Kimia,Hg,0.002,0.0001
2024,"Periode 3",8,"MPG 4",Mampang,"Jl.  Kemang Timur V",-6.261816857,106.8258936,Biologi,"Total Coliform",5000,1600000
2024,"Periode 3",8,"MPG 4",Mampang,"Jl.  Kemang Timur V",-6.261816857,106.8258936,Biologi,"Fecal Coliform",1000,1600000
2024,"Periode 3",8,"MPG 4",Mampang,"Jl.  Kemang Timur V",-6.261816857,106.8258936,Fisika,Warna,50,19
2024,"Periode 3",8,"MPG 4",Mampang,"Jl.  Kemang Timur V",-6.261816857,106.8258936,Kimia,Sulfat,300,7.73
2024,"Periode 3",8,"MPG 4",Mampang,"Jl.  Kemang Timur V",-6.261816857,106.8258936,Kimia,Klorida,300,31.59
2024,"Periode 3",8,"MPG 4",Mampang,"Jl.  Kemang Timur V",-6.261816857,106.8258936,Kimia,Amoniak,0.2,0.29
2024,"Periode 3",8,"MPG 4",Mampang,"Jl.  Kemang Timur V",-6.261816857,106.8258936,Kimia,"Total N",15,9.86
2024,"Periode 3",8,"MPG 4",Mampang,"Jl.  Kemang Timur V",-6.261816857,106.8258936,Kimia,Ni,0.05,0.02
2024,"Periode 3",8,"MPG 4",Mampang,"Jl.  Kemang Timur V",-6.261816857,106.8258936,Kimia,Sianida,0.02,0.03
2024,"Periode 3",8,"MPG 5",Mampang,"SMAN 60",-6.258021645,106.8247888,Fisika,TDS,1000,199.9
2024,"Periode 3",8,"MPG 5",Mampang,"SMAN 60",-6.258021645,106.8247888,Fisika,TSS,50,29
2024,"Periode 3",8,"MPG 5",Mampang,"SMAN 60",-6.258021645,106.8247888,Kimia,pH,6.9,7.28
2024,"Periode 3",8,"MPG 5",Mampang,"SMAN 60",-6.258021645,106.8247888,Kimia,BOD,3,23.92
2024,"Periode 3",8,"MPG 5",Mampang,"SMAN 60",-6.258021645,106.8247888,Kimia,COD,25,138
2024,"Periode 3",8,"MPG 5",Mampang,"SMAN 60",-6.258021645,106.8247888,Kimia,DO,4,2
2024,"Periode 3",8,"MPG 5",Mampang,"SMAN 60",-6.258021645,106.8247888,Kimia,Nitrat,10,0.53
2024,"Periode 3",8,"MPG 5",Mampang,"SMAN 60",-6.258021645,106.8247888,Kimia,Nitrit,0.06,0.02
2024,"Periode 3",8,"MPG 5",Mampang,"SMAN 60",-6.258021645,106.8247888,Kimia,"Total P",0.2,0.51
2024,"Periode 3",8,"MPG 5",Mampang,"SMAN 60",-6.258021645,106.8247888,Kimia,F,1.5,0.19
2024,"Periode 3",8,"MPG 5",Mampang,"SMAN 60",-6.258021645,106.8247888,Kimia,H2S,0.002,0.038
2024,"Periode 3",8,"MPG 5",Mampang,"SMAN 60",-6.258021645,106.8247888,Kimia,"Klorin Bebas n  In Situ",0.03,0.01
2024,"Periode 3",8,"KML 3",Kamal,"Muara Kamal",-6.098833,106.714278,Kimia,Hg,0.002,0.0001
2024,"Periode 3",8,"MPG 5",Mampang,"SMAN 60",-6.258021645,106.8247888,Kimia,Cd,0.01,0.004
2024,"Periode 3",8,"MPG 5",Mampang,"SMAN 60",-6.258021645,106.8247888,Kimia,Zn,0.05,0.01
2024,"Periode 3",8,"MPG 5",Mampang,"SMAN 60",-6.258021645,106.8247888,Kimia,Cu,0.02,0.01
2024,"Periode 3",8,"MPG 5",Mampang,"SMAN 60",-6.258021645,106.8247888,Kimia,Pb,0.03,0.009
2024,"Periode 3",8,"STR 7",Sunter,"Jl.  Yos Sodarso  Kodamar",-6.155556,106.886139,Kimia,Hg,0.002,0.0001
2024,"Periode 3",8,"MPG 5",Mampang,"SMAN 60",-6.258021645,106.8247888,Kimia,"Minyak dan Lemak",1,0.53
2024,"Periode 3",8,"MPG 5",Mampang,"SMAN 60",-6.258021645,106.8247888,Kimia,MBAS,0.2,0.29
2024,"Periode 3",8,"MKV 5",Mookervart,"Jl. Daan Mogot Pemancar Rawa Buaya",-6.155361944,106.7309639,Kimia,Hg,0.002,0.0001
2024,"Periode 3",8,"MPG 5",Mampang,"SMAN 60",-6.258021645,106.8247888,Biologi,"Total Coliform",5000,1600000
2024,"Periode 3",8,"MPG 5",Mampang,"SMAN 60",-6.258021645,106.8247888,Biologi,"Fecal Coliform",1000,1600000
2024,"Periode 3",8,"MPG 5",Mampang,"SMAN 60",-6.258021645,106.8247888,Fisika,Warna,50,15
2024,"Periode 3",8,"MPG 5",Mampang,"SMAN 60",-6.258021645,106.8247888,Kimia,Sulfat,300,12
2024,"Periode 3",8,"MPG 5",Mampang,"SMAN 60",-6.258021645,106.8247888,Kimia,Klorida,300,30.52
2024,"Periode 3",8,"MPG 5",Mampang,"SMAN 60",-6.258021645,106.8247888,Kimia,Amoniak,0.2,1.07
2024,"Periode 3",8,"MPG 5",Mampang,"SMAN 60",-6.258021645,106.8247888,Kimia,"Total N",15,9.79
2024,"Periode 3",8,"MPG 5",Mampang,"SMAN 60",-6.258021645,106.8247888,Kimia,Ni,0.05,0.02
2024,"Periode 3",8,"MPG 5",Mampang,"SMAN 60",-6.258021645,106.8247888,Kimia,Sianida,0.02,0.006
2024,"Periode 3",8,"KRT 2",Krukut,"Jl.  CIlandak Permai Raya",-6.297483,106.805385,Kimia,Ni,0.05,0.02
2024,"Periode 3",8,"KRT 2",Krukut,"Jl.  CIlandak Permai Raya",-6.297483,106.805385,Kimia,Sianida,0.02,0.016
2024,"Periode 3",8,"KRT 3",Krukut,"Jl.  Benda Bawah",-6.278595365,106.812234,Fisika,TDS,1000,155.7
2024,"Periode 3",8,"KRT 3",Krukut,"Jl.  Benda Bawah",-6.278595365,106.812234,Fisika,TSS,50,14
2024,"Periode 3",8,"KRT 3",Krukut,"Jl.  Benda Bawah",-6.278595365,106.812234,Kimia,pH,6.9,7.105
2024,"Periode 3",8,"KRT 3",Krukut,"Jl.  Benda Bawah",-6.278595365,106.812234,Kimia,BOD,3,4.17
2024,"Periode 3",8,"KRT 3",Krukut,"Jl.  Benda Bawah",-6.278595365,106.812234,Kimia,COD,25,32
2024,"Periode 3",8,"KRT 3",Krukut,"Jl.  Benda Bawah",-6.278595365,106.812234,Kimia,DO,4,0.95
2024,"Periode 3",8,"KRT 3",Krukut,"Jl.  Benda Bawah",-6.278595365,106.812234,Kimia,Nitrat,10,2
2024,"Periode 3",8,"KRT 3",Krukut,"Jl.  Benda Bawah",-6.278595365,106.812234,Kimia,Nitrit,0.06,0.17
2024,"Periode 3",8,"KRT 3",Krukut,"Jl.  Benda Bawah",-6.278595365,106.812234,Kimia,"Total P",0.2,0.23
2024,"Periode 3",8,"KRT 3",Krukut,"Jl.  Benda Bawah",-6.278595365,106.812234,Kimia,F,1.5,0.15
2024,"Periode 4",10,"BRN 2",Buaran,"Jl.  Perumnas Raya  dekat Carl  039 s Jr",-6.220358,106.92413,Kimia,Hg,0.002,0.0001
2024,"Periode 3",8,"KRT 3",Krukut,"Jl.  Benda Bawah",-6.278595365,106.812234,Kimia,"Klorin Bebas n  In Situ",0.03,0
2024,"Periode 3",8,"MPG 1",Mampang,"Outlet Situ Kebon Bibit",-6.306844,106.81673,Kimia,Hg,0.002,0.0001
2024,"Periode 3",8,"KRT 3",Krukut,"Jl.  Benda Bawah",-6.278595365,106.812234,Kimia,Cd,0.01,0.004
2024,"Periode 3",8,"KRT 3",Krukut,"Jl.  Benda Bawah",-6.278595365,106.812234,Kimia,Zn,0.05,0.009
2024,"Periode 3",8,"KRT 3",Krukut,"Jl.  Benda Bawah",-6.278595365,106.812234,Kimia,Cu,0.02,0.01
2024,"Periode 3",8,"KRT 3",Krukut,"Jl.  Benda Bawah",-6.278595365,106.812234,Kimia,Pb,0.03,0.009
2024,"Periode 3",8,"KRT 3",Krukut,"Jl.  Benda Bawah",-6.278595365,106.812234,Kimia,Cr6,0.05,0.005
2024,"Periode 3",8,"KRT 3",Krukut,"Jl.  Benda Bawah",-6.278595365,106.812234,Kimia,"Minyak dan Lemak",1,0.63
2024,"Periode 3",8,"KRT 3",Krukut,"Jl.  Benda Bawah",-6.278595365,106.812234,Kimia,MBAS,0.2,0.13
2024,"Periode 4",10,"BRN 4",Buaran,"Jl.  Penggilingan United Traktor",-6.187639,106.929722,Kimia,Hg,0.002,0.0001
2024,"Periode 3",8,"KRT 3",Krukut,"Jl.  Benda Bawah",-6.278595365,106.812234,Biologi,"Total Coliform",5000,161000
2024,"Periode 3",8,"KRT 3",Krukut,"Jl.  Benda Bawah",-6.278595365,106.812234,Biologi,"Fecal Coliform",1000,8000
2024,"Periode 3",8,"KRT 3",Krukut,"Jl.  Benda Bawah",-6.278595365,106.812234,Fisika,Warna,50,26
2024,"Periode 3",8,"KRT 3",Krukut,"Jl.  Benda Bawah",-6.278595365,106.812234,Kimia,Sulfat,300,17.6
2024,"Periode 3",8,"KRT 3",Krukut,"Jl.  Benda Bawah",-6.278595365,106.812234,Kimia,Klorida,300,21.83
2024,"Periode 3",8,"KRT 3",Krukut,"Jl.  Benda Bawah",-6.278595365,106.812234,Kimia,Amoniak,0.2,2.95
2024,"Periode 3",8,"KRT 3",Krukut,"Jl.  Benda Bawah",-6.278595365,106.812234,Kimia,"Total N",15,11.43
2024,"Periode 3",8,"KRT 3",Krukut,"Jl.  Benda Bawah",-6.278595365,106.812234,Kimia,Ni,0.05,0.02
2024,"Periode 3",8,"KRT 3",Krukut,"Jl.  Benda Bawah",-6.278595365,106.812234,Kimia,Sianida,0.02,0.015
2024,"Periode 3",8,"KRT 4",Krukut,"Jl.  Tendean  Sungai Krukut",-6.238789444,106.8177877,Fisika,TDS,1000,179.7
2024,"Periode 3",8,"KRT 4",Krukut,"Jl.  Tendean  Sungai Krukut",-6.238789444,106.8177877,Fisika,TSS,50,95
2024,"Periode 3",8,"KRT 4",Krukut,"Jl.  Tendean  Sungai Krukut",-6.238789444,106.8177877,Kimia,pH,6.9,7.33
